utc_time,gps_time,x_ecef_m,y_ecef_m,z_ecef_m,lat_deg,lon_deg,height_m,vx_mps,vy_mps,vz_mps,speed_mps,clock_bias_m,num_sats,rms_residual_m
2026-03-22T06:57:04.431997,2026-03-22T06:57:22.431997,4437360.8453,3088468.8267,3372856.9345,32.131778444,34.838488103,79.3279,-6.7265,22.0115,-8.5879,24.5663,1793218.8963,5,3.7278
2026-03-22T06:57:05.431997,2026-03-22T06:57:23.431997,4437357.1159,3088499.4440,3372844.3414,32.131613066,34.838776999,84.8495,-13.0393,22.0860,-13.8090,29.1291,1793209.4560,5,4.4818
2026-03-22T06:57:06.431997,2026-03-22T06:57:24.431997,4437334.7667,3088512.9987,3372829.3165,32.131549167,34.839030210,67.8820,-9.7675,26.4933,-12.5776,30.9111,1793184.1346,6,3.4974
2026-03-22T06:57:07.431997,2026-03-22T06:57:25.431997,4437337.5809,3088552.4306,3372819.1862,32.131352683,34.839356160,83.5261,-9.1299,26.4375,-10.8223,29.9903,1793174.0195,6,3.0929
2026-03-22T06:57:08.431997,2026-03-22T06:57:26.431997,4437316.5069,3088565.8737,3372807.6720,32.131310878,34.839600679,69.2583,-16.9007,13.8049,-10.5779,24.2508,1793152.1102,5,3.0713
2026-03-22T06:57:09.431997,2026-03-22T06:57:27.431997,4437303.7795,3088580.0404,3372798.0304,32.131248534,34.839800959,62.1378,-4.2457,18.4061,-6.0861,19.8456,1793135.4905,4,0.0000
2026-03-22T06:57:10.431997,2026-03-22T06:57:28.431997,4437308.0155,3088602.6859,3372795.4999,32.131150484,34.839972286,74.6916,-7.5920,22.0281,-8.6181,24.8424,1793138.4784,5,1.3736
2026-03-22T06:57:11.431997,2026-03-22T06:57:29.431997,4437288.5955,3088624.0965,3372780.7942,32.131055963,34.840276095,63.7308,-9.9446,25.2657,-10.5344,29.1243,1793121.1675,6,7.0225
2026-03-22T06:57:12.431997,2026-03-22T06:57:30.431997,4437288.1263,3088653.2173,3372774.4310,32.130929424,34.840532230,74.1088,-14.8226,20.0954,-11.4998,27.4914,1793111.0544,6,1.2356
2026-03-22T06:57:13.431997,2026-03-22T06:57:31.431997,4437258.9504,3088664.2872,3372757.7947,32.130886895,34.840805162,50.3379,-9.6986,24.9866,-17.2678,31.8837,1793086.3705,6,4.3924
2026-03-22T06:57:14.431996,2026-03-22T06:57:32.431996,4437268.7292,3088703.1905,3372739.8955,32.130605113,34.841084337,66.4361,9.4264,29.3246,-4.8366,31.1798,1793087.2535,6,7.1604
2026-03-22T06:57:15.431996,2026-03-22T06:57:33.431996,4437277.8032,3088722.9363,3372748.1215,32.130578107,34.841201147,86.6708,411.4775,487.7922,8.0177,638.2157,1793092.3593,4,0.0000
2026-03-22T06:57:16.431996,2026-03-22T06:57:34.431996,4438091.6843,3089678.7748,3372755.9309,32.124815802,34.844586559,1118.9750,-15.8312,18.9216,-13.2074,27.9837,1793400.5181,5,225.6018
2026-03-22T06:57:17.431996,2026-03-22T06:57:35.431996,4437246.1408,3088760.7795,3372721.7066,32.130397327,34.841722004,68.9245,-425.4618,-452.8420,-20.6830,621.7004,1793062.7901,5,3.2734
2026-03-22T06:57:18.431996,2026-03-22T06:57:36.431996,4437240.7607,3088773.0908,3372714.5648,32.130330230,34.841861660,67.3431,-3.3735,22.6439,-9.4390,24.7633,1793053.8191,4,0.0000
2026-03-22T06:57:19.431996,2026-03-22T06:57:37.431996,4437239.3938,3088806.0673,3372702.8286,32.130155625,34.842156760,76.1057,-6.3594,26.3602,-9.0710,28.5934,1793052.1998,5,0.4835
2026-03-22T06:57:20.431996,2026-03-22T06:57:38.431996,4437228.0419,3088825.8111,3372696.4229,32.130097290,34.842397219,74.3614,-4.5304,22.1934,-4.8683,23.1684,1793040.9124,6,2.6055
2026-03-22T06:57:21.431996,2026-03-22T06:57:39.431996,4437230.3330,3088850.4542,3372693.0919,32.129995309,34.842597687,86.1051,-17.0082,18.7313,-13.0599,28.4728,1793040.2370,5,3.6616
2026-03-22T06:57:22.431996,2026-03-22T06:57:40.431996,4437194.0256,3088863.2738,3372670.3031,32.129929065,34.842929018,54.9529,-3.4473,21.5937,-10.2941,24.1690,1793007.1425,6,2.6670
2026-03-22T06:57:23.431996,2026-03-22T06:57:41.431996,4437223.4383,3088893.6417,3372672.5037,32.129746882,34.843015063,91.2587,7.6709,21.4542,-1.2405,22.8181,1793028.9670,6,3.8790
2026-03-22T06:57:24.431996,2026-03-22T06:57:42.431996,4437209.3675,3088906.1822,3372667.8222,32.129732153,34.843209331,85.0568,-16.9523,20.7715,-14.2109,30.3444,1793015.6357,5,1.7718
2026-03-22T06:57:25.431996,2026-03-22T06:57:43.431996,4437189.5336,3088935.1846,3372644.0819,32.129549453,34.843581672,72.6782,-68.6728,20.1367,-37.0743,80.5974,1792996.1084,4,0.0000
2026-03-22T06:57:33.431996,2026-03-22T06:57:51.431996,4436591.3124,3089087.4124,3372334.1537,32.129120043,34.848528170,-434.2580,-9.6353,18.0106,-8.1261,21.9830,1792449.0687,4,0.0000
2026-03-22T06:57:34.431996,2026-03-22T06:57:52.431996,4437102.8155,3089097.2796,3372570.9466,32.128888088,34.845516563,51.9419,260.0405,22.1390,112.8974,284.3537,1792887.5035,5,5.3007
2026-03-22T06:57:35.431996,2026-03-22T06:57:53.431996,4437111.3935,3089131.6904,3372559.9485,32.128676039,34.845763904,68.7047,-3.1313,24.2154,-11.2523,26.8850,1792887.1031,5,3.0151
2026-03-22T06:57:36.431996,2026-03-22T06:57:54.431996,4437096.5529,3089145.7104,3372548.4420,32.128608159,34.845975701,59.0549,-8.1746,18.9046,-4.5603,21.0951,1792865.2274,5,2.0560
2026-03-22T06:57:37.431996,2026-03-22T06:57:55.431996,4437095.0442,3089169.4995,3372550.8278,32.128567129,34.846191737,70.7860,-3.2853,22.9347,-6.4243,24.0430,1792859.5372,6,5.2740
2026-03-22T06:57:38.431996,2026-03-22T06:57:56.431996,4437089.9823,3089191.5798,3372535.5935,32.128410203,34.846414424,69.8502,5.9709,25.0694,-6.6400,26.6123,1792846.9420,5,5.4365
2026-03-22T06:57:39.431996,2026-03-22T06:57:57.431996,4437106.9859,3089219.6382,3372537.5477,32.128281316,34.846555493,96.2839,-9.8095,18.4000,-9.9986,23.1248,1792847.3126,4,0.0000
2026-03-22T06:57:40.431996,2026-03-22T06:57:58.431996,4437070.3633,3089228.3798,3372515.5964,32.128233864,34.846853276,63.3868,-22.7351,13.4614,-14.0534,29.9264,1792816.1155,6,4.5046
2026-03-22T06:57:41.431996,2026-03-22T06:57:59.431996,4437061.5156,3089246.5610,3372509.4410,32.128171857,34.847064975,62.7617,-3.2619,22.9394,-9.6119,25.0848,1792801.4867,6,2.5639
2026-03-22T06:57:42.431996,2026-03-22T06:58:00.431996,4437063.8396,3089274.2587,3372496.3726,32.127987008,34.847291792,70.8295,-15.2407,13.8956,-13.5659,24.6861,1792794.3319,5,2.0214
2026-03-22T06:57:43.431996,2026-03-22T06:58:01.431996,4437031.0342,3089274.3522,3372482.3092,32.128008467,34.847491252,40.5959,-208.1309,-209.4985,-7.5315,295.4062,1792764.6915,5,3.9835
2026-03-22T06:57:44.431996,2026-03-22T06:58:02.431996,4436647.5778,3088855.2616,3372481.3095,32.130658695,34.846168205,-429.2241,-23.0445,18.8047,-16.9802,34.2490,1792615.3140,5,115.8154
2026-03-22T06:57:47.431997,2026-03-22T06:58:05.431997,4436938.8561,3089349.5711,3372414.3884,32.127646423,34.848703612,-23.1899,68.5779,110.5731,-10.9912,130.5762,1792658.1753,4,0.0000
2026-03-22T06:57:49.431997,2026-03-22T06:58:07.431997,4436990.4675,3089408.1272,3372426.3534,32.127374203,34.848900338,47.3785,17.7850,29.9969,2.8246,34.9871,1792682.9081,4,0.0000
2026-03-22T06:57:50.431997,2026-03-22T06:58:08.431997,4436992.2111,3089439.5617,3372422.8620,32.127254536,34.849163159,61.9452,-7.5600,25.8274,-11.9066,29.4274,1792674.9058,5,3.5135
2026-03-22T06:57:53.431997,2026-03-22T06:58:11.431997,4436960.2274,3089511.4368,3372378.7271,32.126846386,34.849981919,51.0279,-11.3651,22.3339,-13.6155,28.5193,1792621.5737,6,3.5775
2026-03-22T06:57:54.431997,2026-03-22T06:58:12.431997,4436946.7508,3089528.8974,3372368.4000,32.126772706,34.850215378,44.6197,-9.0289,18.8224,-6.4032,21.8358,1792600.5215,5,0.0411
2026-03-22T06:57:55.431997,2026-03-22T06:58:13.431997,4436942.1696,3089549.0816,3372365.9207,32.126716488,34.850418654,49.8851,-6.3080,22.4983,-7.6480,24.5857,1792589.8808,6,3.7800
2026-03-22T06:57:56.431997,2026-03-22T06:58:14.431997,4436934.1348,3089573.8940,3372353.1041,32.126582231,34.850683094,49.4930,-9.7435,22.5661,-11.4846,27.1304,1792570.9658,6,3.4018
2026-03-22T06:57:57.431997,2026-03-22T06:58:15.431997,4436922.6825,3089594.2137,3372342.9515,32.126494081,34.850929159,45.9683,-18.2952,19.1605,-14.9474,30.4181,1792552.2180,6,2.0398
2026-03-22T06:57:58.431997,2026-03-22T06:58:16.431997,4436897.5444,3089612.2150,3372323.2093,32.126392907,34.851237938,26.7107,-13.1024,20.1552,-12.3571,27.0296,1792523.0343,6,3.4598
2026-03-22T06:57:59.431997,2026-03-22T06:58:17.431997,4436896.4776,3089634.5240,3372318.2374,32.126297997,34.851438410,34.1217,0.5939,24.4378,-6.2564,25.2329,1792512.7011,6,5.8638
2026-03-22T06:58:00.431997,2026-03-22T06:58:18.431997,4436898.7322,3089661.0905,3372310.6964,32.126158728,34.851655791,44.5353,-0.2043,25.7759,-6.9788,26.7048,1792503.0505,5,2.8386
2026-03-22T06:58:01.431997,2026-03-22T06:58:19.431997,4436896.0690,3089686.0759,3372304.2798,32.126051732,34.851889203,51.3639,-10.0300,21.0457,-9.3634,25.1236,1792489.8878,6,3.0311
2026-03-22T06:58:02.431997,2026-03-22T06:58:20.431997,4436878.6723,3089703.1819,3372291.9697,32.125979303,34.852143316,41.0059,6.9242,23.3268,-4.1745,24.6882,1792465.7357,6,3.4494
2026-03-22T06:58:04.431997,2026-03-22T06:58:22.431997,4436916.8415,3089756.0562,3372291.7563,32.125682562,34.852371981,93.0082,17.0839,28.8100,2.0681,33.5582,1792468.6085,4,0.0000
2026-03-22T06:58:05.431997,2026-03-22T06:58:23.431997,4436929.9240,3089789.6120,3372298.1740,32.125588132,34.852584564,121.7528,-8.3707,29.5712,-6.7342,31.4623,1792472.2662,4,0.0000
2026-03-22T06:58:06.431997,2026-03-22T06:58:24.431997,4436900.1002,3089815.1986,3372278.2879,32.125483506,34.852987680,102.8342,5908.8846,-8.1143,2822.4377,6548.3691,1792435.5271,4,0.0000
2026-03-22T06:58:11.431997,2026-03-22T06:58:29.431997,4472383.2316,3089740.9263,3389232.8003,32.115405552,34.638612131,33774.9865,-75.7921,18.6783,-40.5141,87.9472,1823114.7974,5,294.7432
2026-03-22T06:58:12.431997,2026-03-22T06:58:30.431997,4436445.3476,3089927.2682,3372035.2030,32.125109414,34.856716422,-288.2243,424.1563,27.7225,200.3190,469.8987,1792001.2553,4,0.0000
2026-03-22T06:58:13.431997,2026-03-22T06:58:31.431997,4473231.5441,3089796.3712,3389633.4383,32.114970716,34.634011251,34605.8344,-155.5060,19.8801,-75.1839,173.8677,1823836.0543,5,300.6122
2026-03-22T06:58:14.431996,2026-03-22T06:58:32.431996,4436134.3356,3089967.0283,3371884.8352,32.125075889,34.858946034,-565.0729,-2149.8641,32.1619,-1035.1782,2386.3244,1791722.6506,4,0.0000
2026-03-22T06:58:30.431996,2026-03-22T06:58:48.431996,4436683.8560,3090343.1239,3372035.4101,32.123032681,34.858888036,78.9253,30.8730,23.5717,7.7465,39.6078,1792085.9817,4,0.0000
2026-03-22T06:58:31.431996,2026-03-22T06:58:49.431996,4436659.1767,3090367.7472,3372016.5252,32.122918071,34.859251620,63.6519,-8.3171,28.5986,-10.6885,31.6433,1792058.4970,4,0.0000
2026-03-22T06:58:32.431996,2026-03-22T06:58:50.431996,4436667.2217,3090400.3211,3372014.0330,32.122778105,34.859486133,83.6854,-1.3697,23.5548,-5.3416,24.1916,1792055.4597,4,0.0000
2026-03-22T06:58:33.431996,2026-03-22T06:58:51.431996,4436656.4372,3090414.8567,3372005.8420,32.122718143,34.859677842,78.8716,-23.5905,9.3734,-12.1577,28.1457,1792041.7019,4,0.0000
2026-03-22T06:58:34.431996,2026-03-22T06:58:52.431996,4436620.0408,3090419.0680,3371989.7175,32.122726660,34.859934907,47.0431,-20.8006,13.2921,-12.2703,27.5664,1792011.4396,5,6.7325
2026-03-22T06:58:35.431996,2026-03-22T06:58:53.431996,4436614.8359,3090441.4409,3371981.3014,32.122621542,34.860160971,49.7810,-10.0608,21.9255,-14.2180,28.0017,1792000.0820,5,5.5267
2026-03-22T06:58:36.431996,2026-03-22T06:58:54.431996,4436599.9193,3090462.9190,3371961.2816,32.122468468,34.860438075,39.1668,-10.3336,20.2263,-13.0904,26.2154,1791977.2227,5,4.8896
2026-03-22T06:58:37.431996,2026-03-22T06:58:55.431996,4436594.1686,3090481.8936,3371955.1205,32.122392033,34.860637895,41.0797,-9.5642,20.2425,-13.9776,26.3933,1791969.3032,5,8.3268
2026-03-22T06:58:38.431996,2026-03-22T06:58:56.431996,4436580.7909,3090503.4039,3371933.3264,32.122219262,34.860905958,30.6073,0.2077,26.2628,-4.4196,26.6329,1791946.4331,5,1.4846
2026-03-22T06:58:39.431996,2026-03-22T06:58:57.431996,4436594.5841,3090534.4193,3371946.2812,32.122178926,34.861092095,62.0952,-4.6725,22.1054,-8.4499,24.1222,1791950.5136,5,7.9455
2026-03-22T06:58:40.431996,2026-03-22T06:58:58.431996,4436571.4460,3090547.6147,3371916.4266,32.122005784,34.861346977,36.5292,-14.1277,18.2301,-17.9343,29.2159,1791920.8826,5,3.6152
2026-03-22T06:58:41.431996,2026-03-22T06:58:59.431996,4436566.3287,3090570.8794,3371910.4126,32.121916222,34.861580260,41.0375,-328.1654,23.3604,-161.0954,366.3195,1791909.7598,5,4.8983
2026-03-22T06:58:42.431996,2026-03-22T06:59:00.431996,4435915.1153,3090594.3355,3371594.2358,32.121999286,34.865729050,-568.2594,-343.5850,25.6358,-170.4313,384.3887,1791337.5432,4,0.0000
2026-03-22T06:58:43.431996,2026-03-22T06:59:01.431996,4435879.1587,3090622.1510,3371569.5501,32.121875954,34.866188754,-592.9044,71.3007,22.1637,30.4483,80.6357,1791298.2007,4,0.0000
2026-03-22T06:58:44.431996,2026-03-22T06:59:02.431996,4436057.7167,3090638.6629,3371655.1324,32.121781818,34.865250590,-415.3257,81.5520,20.8325,34.1529,90.8358,1791445.4486,4,0.0000
2026-03-22T06:58:45.431996,2026-03-22T06:59:03.431996,4436042.2627,3090663.8160,3371637.8559,32.121641712,34.865562922,-423.0732,-54.3390,20.7128,-32.2021,66.4735,1791423.9154,4,0.0000
2026-03-22T06:58:46.431997,2026-03-22T06:59:04.431997,4435949.0386,3090680.0886,3371590.7282,32.121603936,34.866269184,-505.0342,111.7473,24.4099,51.7151,125.5299,1791335.2479,4,0.0000
2026-03-22T06:58:49.431997,2026-03-22T06:59:07.431997,4436489.2520,3090761.4557,3371844.7163,32.121195371,34.863704164,44.8033,132.7941,25.5279,63.4481,149.3707,1791777.0458,4,0.0000
2026-03-22T06:58:50.431997,2026-03-22T06:59:08.431997,4436480.2151,3090782.2001,3371844.5207,32.121172572,34.863939270,48.4624,4.1091,23.8397,-0.2446,24.1925,1791761.7671,4,0.0000
2026-03-22T06:58:51.431997,2026-03-22T06:59:09.431997,4436497.4702,3090809.1351,3371844.2271,32.121028616,34.864068940,73.3371,-17.9656,17.0527,-7.4295,25.8603,1791763.1670,4,0.0000
2026-03-22T06:58:52.431997,2026-03-22T06:59:10.431997,4436444.2839,3090816.3055,3371829.6618,32.121106969,34.864453454,32.1042,-39.5953,12.4751,-13.0904,43.5290,1791719.5989,5,2.7135
2026-03-22T06:58:53.431997,2026-03-22T06:59:11.431997,4436418.2796,3090834.0853,3371818.0463,32.121071829,34.864765564,16.4654,-4.6995,25.5565,-1.7410,26.0432,1791690.5264,5,2.5612
2026-03-22T06:58:54.431997,2026-03-22T06:59:12.431997,4436434.8848,3090867.4184,3371826.1797,32.120977253,34.864954796,48.4670,-3.1110,25.4607,2.1304,25.7384,1791698.5936,6,2.2831
2026-03-22T06:58:55.431997,2026-03-22T06:59:13.431997,4436412.0576,3090885.0067,3371822.3070,32.120989274,34.865245994,39.0604,-35.9257,15.1229,-14.3282,41.5290,1791675.4145,6,1.9109
2026-03-22T06:58:56.431997,2026-03-22T06:59:14.431997,4436363.0333,3090897.6642,3371797.5233,32.120958164,34.865653016,-2.0563,-23.7047,18.3050,-13.7266,32.9455,1791625.4417,6,4.9051
2026-03-22T06:58:57.431997,2026-03-22T06:59:15.431997,4436364.6482,3090921.6167,3371794.8538,32.120865767,34.865851488,9.2431,10.4644,29.7715,2.7935,31.6804,1791617.8246,6,2.5814
2026-03-22T06:58:58.431997,2026-03-22T06:59:16.431997,4436383.9622,3090957.2071,3371803.1103,32.120755286,34.866043931,44.2857,-11.1476,27.4530,1.0272,29.6478,1791625.1825,5,0.4178
2026-03-22T06:58:59.431997,2026-03-22T06:59:17.431997,4436342.3530,3090976.5226,3371796.9082,32.120818670,34.866463924,21.4257,-22.5064,18.6610,-9.6969,30.8026,1791590.4461,4,0.0000
2026-03-22T06:59:00.431997,2026-03-22T06:59:18.431997,4436338.9494,3090994.5291,3371783.7165,32.120681950,34.866641098,20.7645,-317.5143,15.4343,-158.2788,355.1137,1791571.2613,4,0.0000
2026-03-22T06:59:01.431997,2026-03-22T06:59:19.431997,4435707.3244,3091007.3913,3371480.3507,32.120814561,34.870579537,-573.2102,-26.3690,20.5531,-8.7109,34.5490,1791019.1110,4,0.0000
2026-03-22T06:59:02.431997,2026-03-22T06:59:20.431997,4436286.2113,3091035.6353,3371766.2947,32.120643690,34.867317969,-5.2436,288.4992,24.8946,144.3712,323.5654,1791520.0984,5,3.5541
2026-03-22T06:59:03.431997,2026-03-22T06:59:21.431997,4436284.3227,3091057.1805,3371769.0930,32.120613434,34.867516730,5.3634,-18.2577,19.4506,-6.9561,27.5691,1791510.6347,5,1.5538
2026-03-22T06:59:04.431997,2026-03-22T06:59:22.431997,4436249.6959,3091074.5365,3371752.3826,32.120574455,34.867877397,-19.1799,-36.0383,21.1901,-21.1486,46.8513,1791475.1550,5,5.9389
2026-03-22T06:59:20.431996,2026-03-22T06:59:38.431996,4435671.6721,3091417.4116,3371409.5663,32.119290005,34.874360449,-437.0718,-5.7445,21.7401,-6.8241,23.4989,1790798.8406,4,0.0000
2026-03-22T06:59:21.431996,2026-03-22T06:59:39.431996,4436152.0396,3091444.1181,3371636.3724,32.119059457,34.871682159,30.2333,235.9576,22.9353,108.9213,260.8944,1791202.4174,5,3.0309
2026-03-22T06:59:22.431996,2026-03-22T06:59:40.431996,4436143.5873,3091463.2823,3371627.4090,32.118971711,34.871899973,28.8744,-12.2702,17.8123,-8.0929,23.0940,1791181.2480,5,2.6196
2026-03-22T06:59:23.431996,2026-03-22T06:59:41.431996,4436127.4991,3091479.7426,3371620.1866,32.118934711,34.872140544,21.8260,6.5625,23.2108,-0.8627,24.1361,1791158.5346,5,3.2891
2026-03-22T06:59:24.431996,2026-03-22T06:59:42.431996,4436156.7123,3091509.7039,3371625.6836,32.118779646,34.872224028,59.5562,-10.1148,18.9530,-8.8859,23.2483,1791166.9272,5,1.2497
2026-03-22T06:59:25.431996,2026-03-22T06:59:43.431996,4436107.2695,3091517.6486,3371602.4147,32.118774636,34.872592645,16.6761,-16.0087,19.8472,-12.3413,28.3284,1791113.8873,5,3.5188
2026-03-22T06:59:26.431996,2026-03-22T06:59:44.431996,4436124.6949,3091549.3984,3371601.0009,32.118608255,34.872763091,43.4073,-2.8877,23.5728,-7.1838,24.8117,1791115.5964,6,4.0764
2026-03-22T06:59:27.431996,2026-03-22T06:59:45.431996,4436101.4942,3091564.7941,3371588.0471,32.118558374,34.873037497,27.8543,-11.1794,21.3201,-9.4019,25.8442,1791084.0809,5,5.1493
2026-03-22T06:59:28.431996,2026-03-22T06:59:46.431996,4436102.3361,3091592.0387,3371582.1972,32.118435694,34.873269246,38.5224,-9.9771,20.8558,-8.5337,24.6441,1791069.3734,5,3.4353
2026-03-22T06:59:29.431996,2026-03-22T06:59:47.431996,4436081.5401,3091606.5058,3371570.9796,32.118392160,34.873521010,25.1140,-18.5920,19.7754,-12.0862,29.7120,1791041.7741,5,3.9382
2026-03-22T06:59:30.431996,2026-03-22T06:59:48.431996,4436065.1521,3091631.5895,3371558.0248,32.118288911,34.873838363,18.9861,-10.1542,18.4587,-9.2220,22.9974,1791013.0486,5,4.6801
2026-03-22T06:59:31.431996,2026-03-22T06:59:49.431996,4436061.2317,3091643.4233,3371552.5356,32.118229966,34.873964991,19.0742,-11.9642,20.3776,-10.9118,26.0280,1791001.9491,5,6.1000
2026-03-22T06:59:32.431996,2026-03-22T06:59:50.431996,4436041.2236,3091672.3446,3371536.2012,32.118104623,34.874337639,10.4929,-10.9102,23.0946,-8.5949,26.9493,1790970.4250,5,3.4676
2026-03-22T06:59:33.431996,2026-03-22T06:59:51.431996,4436039.4113,3091689.6125,3371535.3457,32.118057879,34.874498735,17.1411,-2.3475,21.5298,-2.7470,21.8309,1790958.8380,5,2.6487
2026-03-22T06:59:34.431996,2026-03-22T06:59:52.431996,4436036.5287,3091715.4041,3371530.7073,32.117963084,34.874740414,25.1622,-11.1408,23.4723,-8.4026,27.3069,1790943.1955,5,3.1137
2026-03-22T06:59:35.431996,2026-03-22T06:59:53.431996,4436017.1297,3091736.5570,3371518.5405,32.117888470,34.875041837,15.4582,-7.2604,25.0791,-6.0918,26.8102,1790914.6259,5,4.0356
2026-03-22T06:59:36.431996,2026-03-22T06:59:54.431996,4436022.0079,3091765.5624,3371518.5238,32.117789638,34.875264431,32.8856,2.2713,25.1263,-1.0716,25.2515,1790906.0188,5,0.7441
2026-03-22T06:59:37.431996,2026-03-22T06:59:55.431996,4436021.6723,3091786.8095,3371516.3973,32.117716467,34.875451169,41.8115,-18.1816,20.9588,-7.6216,28.7737,1790895.0669,5,3.7717
2026-03-22T06:59:38.431996,2026-03-22T06:59:56.431996,4435985.6447,3091807.4799,3371503.2806,32.117701327,34.875849148,19.8149,-21.2136,21.5712,-4.9678,30.6596,1790859.5515,5,2.4196
2026-03-22T06:59:39.431996,2026-03-22T06:59:57.431996,4435979.2451,3091829.9518,3371506.4617,32.117689189,34.876083274,27.9424,-12.7079,19.0800,-4.8055,23.4229,1790848.2400,5,3.6725
2026-03-22T06:59:40.431996,2026-03-22T06:59:58.431996,4435960.2289,3091845.6400,3371493.6696,32.117623273,34.876334872,15.5260,-2.8726,21.6851,-4.0154,22.2400,1790817.6958,5,3.1948
2026-03-22T06:59:41.431996,2026-03-22T06:59:59.431996,4435973.4998,3091873.3220,3371498.4309,32.117531549,34.876495104,40.6848,-6.8037,21.1791,-4.7590,22.7484,1790820.7786,6,5.4186
2026-03-22T06:59:42.431996,2026-03-22T07:00:00.431996,4435946.6215,3091887.9982,3371484.1516,32.117487971,34.876785542,21.5249,-28.9428,19.5961,-6.6491,35.5795,1790786.0346,6,5.7283
2026-03-22T06:59:43.431996,2026-03-22T07:00:01.431996,4435915.6142,3091912.5142,3371485.1328,32.117550214,34.877186537,12.3749,-18.9311,26.0683,6.0999,32.7895,1790762.4743,5,4.1795
2026-03-22T06:59:44.431996,2026-03-22T07:00:02.431996,4435908.7593,3091940.1348,3371496.3514,32.117587139,34.877468177,26.9534,-14.6122,26.0021,6.2617,30.4768,1790756.3874,4,0.0000
2026-03-22T06:59:45.431996,2026-03-22T07:00:03.431996,4435886.3898,3091964.5184,3371497.6562,32.117618240,34.877815684,23.9135,-11.9342,21.6397,-8.8374,26.2450,1790736.2965,4,0.0000
2026-03-22T06:59:46.431997,2026-03-22T07:00:04.431997,4435884.8909,3091983.4142,3371478.6767,32.117427367,34.877989025,21.9330,-9.4041,14.2299,-4.3475,17.6019,1790716.2995,5,9.2318
2026-03-22T06:59:47.431997,2026-03-22T07:00:05.431997,4435867.5815,3091992.9782,3371488.9611,32.117547780,34.878177047,20.0058,-128.1935,13.1535,-47.3267,137.2822,1790695.5629,6,2.2545
2026-03-22T06:59:48.431997,2026-03-22T07:00:06.431997,4435628.5039,3092009.7211,3371384.0234,32.117640721,34.879771291,-193.7902,-12.1921,31.5491,10.1241,35.3057,1790484.3604,4,0.0000
2026-03-22T06:59:50.431997,2026-03-22T07:00:08.431997,4435831.0051,3092087.6255,3371519.3334,32.117664129,34.879221427,56.5798,51.5349,20.1542,35.6974,65.8508,1790675.8936,4,0.0000
2026-03-22T06:59:51.431997,2026-03-22T07:00:09.431997,4435783.1085,3092070.1836,3371491.1154,32.117684812,34.879360037,-0.1492,-27.3639,5.5341,-10.7515,29.9166,1790609.2376,4,0.0000
2026-03-22T06:59:52.431997,2026-03-22T07:00:10.431997,4435776.2773,3092098.6937,3371497.8303,32.117684801,34.879649263,12.4830,-17.5882,20.4915,1.4404,27.0430,1790602.1784,5,0.7743
2026-03-22T06:59:53.431997,2026-03-22T07:00:11.431997,4435747.9321,3092111.1667,3371493.9963,32.117732807,34.879929447,-3.2087,-20.2534,14.2055,4.8742,25.2142,1790572.6403,5,3.3759
2026-03-22T06:59:54.431997,2026-03-22T07:00:12.431997,4435735.7705,3092127.1047,3371507.5787,32.117840682,34.880141687,3.2820,-14.4594,17.5351,8.4292,24.2406,1790557.7575,4,0.0000
2026-03-22T06:59:55.431997,2026-03-22T07:00:13.431997,4435719.0132,3092146.2369,3371510.8548,32.117879157,34.880409541,2.6474,-6.9478,19.7557,7.8504,22.3649,1790538.8881,4,0.0000
2026-03-22T06:59:56.431997,2026-03-22T07:00:14.431997,4435721.8749,3092166.6162,3371523.2794,32.117906923,34.880569350,21.1121,2.8509,23.1723,14.0511,27.2491,1790536.9005,5,3.5824
2026-03-22T06:59:57.431997,2026-03-22T07:00:15.431997,4435724.7150,3092192.5815,3371538.9570,32.117944302,34.880777846,43.9967,-8.2445,21.1782,9.4675,24.6196,1790534.4847,5,6.1399
2026-03-22T06:59:58.431997,2026-03-22T07:00:16.431997,4435705.3859,3092208.9726,3371542.2145,32.118000264,34.881037458,40.2380,-16.9820,15.1197,9.2596,24.5506,1790510.0556,4,0.0000
2026-03-22T07:00:04.431997,2026-03-22T07:00:22.431997,4435605.8408,3092298.4193,3371603.7739,32.118616712,34.882418207,47.1291,-15.9047,15.9680,11.5585,25.3285,1790408.6162,4,0.0000
2026-03-22T07:00:08.431997,2026-03-22T07:00:26.431997,4435546.3392,3092368.6522,3371657.8000,32.119070794,34.883389287,68.5324,-18.6365,15.6056,8.9109,25.8894,1790348.7481,4,0.0000
2026-03-22T07:00:10.431997,2026-03-22T07:00:28.431997,4435494.0215,3092392.0528,3371657.2396,32.119208119,34.883909751,43.2208,-25.5394,9.9498,4.6452,27.7999,1790293.0042,4,0.0000
2026-03-22T07:00:11.431997,2026-03-22T07:00:29.431997,4435469.7211,3092398.5016,3371671.7357,32.119396730,34.884113073,37.1690,-11.5074,15.4876,14.8257,24.3328,1790272.5411,4,0.0000
2026-03-22T07:00:12.431997,2026-03-22T07:00:30.431997,4435471.0067,3092423.0280,3371686.8910,32.119440169,34.884318475,58.0002,-14.5947,16.4016,11.2421,24.6658,1790265.4606,5,1.4573
2026-03-22T07:00:13.431997,2026-03-22T07:00:31.431997,4435440.5316,3092431.3048,3371694.2199,32.119593311,34.884575110,44.7335,-29.4355,8.4469,8.0533,31.6647,1790239.4411,5,0.7617
